,adj_cnt,adj_word,verb_cnt,verb_word,noun_cnt,noun_word,conjuction_cnt,conjuction_word
140,,,2.0,生じる,10,内容,,
141,,,2.0,減る,10,締約国,,
142,,,2.0,切る,10,全て,,
143,,,2.0,寄り添う,10,対話,,
144,,,2.0,取り調べる,10,予算,,
145,,,1.0,抱く,10,絶対,,
146,,,1.0,遂げる,10,決意,,
147,,,1.0,閉じる,10,世界,,
148,,,1.0,狭まる,10,現在,,
149,,,1.0,備える,10,彼ら,,
150,,,1.0,笑う,10,利用者負担,,
151,,,1.0,確かめる,10,利用,,
152,,,1.0,足す,9,未然,,
153,,,1.0,かてる,9,山尾,,
154,,,1.0,願う,9,大変,,
155,,,1.0,義務づける,9,委員会,,
156,,,1.0,満たす,9,基本的,,
157,,,1.0,働きかける,9,十分,,
158,,,1.0,さらす,9,カ国,,
159,,,1.0,脅かす,9,ミサイル,,
160,,,1.0,すぐれる,9,外交,,
161,,,1.0,つなぐ,9,保有,,
162,,,1.0,つくり上げる,9,決算,,
163,,,1.0,生み出す,9,内心,,
164,,,1.0,引き下げる,9,職員,,
165,,,1.0,やってくる,9,処遇,,
166,,,1.0,差し控える,9,受け入れ,,
167,,,1.0,結論づける,8,三年,,
168,,,1.0,感じる,8,テロ組織,,
169,,,1.0,足る,8,効果,,
170,,,1.0,困る,8,明らか,,
171,,,1.0,伺う,8,立場,,
172,,,1.0,借りる,8,各国,,
173,,,1.0,かかる,8,監視,,
174,,,1.0,返せる,8,協力,,
175,,,1.0,興す,8,中国,,
176,,,1.0,くださる,8,着実,,
177,,,1.0,整える,8,デフレ,,
178,,,1.0,抱える,8,政策,,
179,,,1.0,生かす,8,深刻化,,
180,,,1.0,教える,8,趣旨,,
181,,,1.0,急ぐ,8,従来,,
182,,,1.0,すれる,8,解決,,
183,,,1.0,差し挟む,8,抑止力,,
184,,,1.0,広がる,8,保険料,,
185,,,1.0,絞り込む,7,世界各地,,
186,,,1.0,酔っぱらう,7,東京オリンピック,,
187,,,1.0,背負う,7,共助,,
188,,,1.0,説く,7,構築,,
189,,,1.0,思い出す,7,早期,,
190,,,1.0,飛ぶ,7,最初,,
191,,,1.0,動く,7,当時,,
192,,,1.0,動かす,7,やりとり,,
193,,,1.0,稼ぐ,7,詳細,,
194,,,1.0,高まる,7,限定,,
195,,,1.0,欺く,7,あり方,,
196,,,1.0,入れる,7,発射,,
197,,,1.0,来る,7,コミットメント,,
198,,,1.0,見直す,7,プライマリーバランス,,
199,,,1.0,分かる,7,人道的,,
200,,,1.0,くれる,7,開催,,
201,,,1.0,驚く,7,体制,,
202,,,1.0,委ねる,7,法整備,,
203,,,1.0,科す,7,事実上,,
204,,,1.0,あらしめる,7,テロリズム,,
205,,,1.0,促す,7,提言,,
206,,,1.0,くぐり抜ける,7,弾薬,,
207,,,1.0,滞る,7,自衛隊,,
208,,,1.0,携える,7,持続可能性,,
209,,,1.0,捉える,7,候補者,,
210,,,1.0,失う,7,合格,,
211,,,1.0,刻む,7,事件,,
212,,,1.0,致す,6,日本人,,
213,,,1.0,忘れる,6,パラリンピック,,
214,,,1.0,誓う,6,国内外,,
215,,,1.0,講ずる,6,引き渡し,,
216,,,1.0,避ける,6,情報収集,,
217,,,1.0,あわせる,6,不可欠,,
218,,,1.0,用いる,6,皆様,,
219,,,1.0,引く,6,法律,,
220,,,1.0,よる,6,発想,,
221,,,1.0,書き込む,6,丁寧,,
222,,,1.0,積み重ねる,6,事前,,
223,,,1.0,受けとめる,6,通告,,
224,,,1.0,携わる,6,批判,,
225,,,1.0,狙う,6,発効,,
226,,,1.0,言える,6,改定,,
227,,,1.0,かわる,6,一般,,
228,,,1.0,見通す,6,適用対象,,
229,,,1.0,戻る,6,着目,,
230,,,1.0,返る,6,比較,,
231,,,1.0,上がる,6,参加,,
232,,,1.0,ござる,6,韓国,,
233,,,1.0,尽きる,6,ロシア,,
234,,,1.0,間違う,6,放棄,,
235,,,1.0,打つ,6,先般,,
236,,,1.0,組み合わせる,6,抑止,,
237,,,1.0,据え置く,6,拡大,,
238,,,1.0,通じる,6,同盟国,,
239,,,1.0,講じる,6,米国政府,,
240,,,1.0,助ける,6,財源,,
241,,,1.0,要る,6,達成,,
242,,,1.0,営む,6,時代,,
243,,,1.0,歩く,6,東アジア,,
244,,,1.0,断つ,6,大量破壊兵器,,
245,,,1.0,応える,6,深刻,,
246,,,1.0,保つ,6,安定,,
247,,,1.0,表する,6,正当,,
248,,,1.0,誤る,6,並み,,
249,,,1.0,結びつく,6,現場,,
250,,,1.0,伴う,6,先ほど,,
251,,,1.0,逃げる,6,開発,,
252,,,1.0,覆す,6,医療,,
253,,,1.0,まつ,5,抜け穴,,
254,,,1.0,盛り込む,5,範囲,,
255,,,1.0,損なう,5,そもそも,,
256,,,1.0,問う,5,テロ行為,,
257,,,1.0,満つ,5,生活,,
258,,,1.0,照らす,5,全区,,
259,,,,,5,経験,,
260,,,,,5,情勢,,
261,,,,,5,昨年,,
262,,,,,5,改正,,
263,,,,,5,相当,,
264,,,,,5,危険性,,
265,,,,,5,真剣,,
266,,,,,5,戦略的,,
267,,,,,5,累次,,
268,,,,,5,挑発,,
269,,,,,5,安全保障,,
270,,,,,5,施設,,
271,,,,,5,万全,,
272,,,,,5,海外,,
273,,,,,5,危機,,
274,,,,,5,新幹線,,
275,,,,,5,推進,,
276,,,,,5,財政,,
277,,,,,5,前提,,
278,,,,,5,反映,,
279,,,,,5,判断,,
280,,,,,5,子供達,,
281,,,,,5,惨状,,
282,,,,,5,共同,,
283,,,,,5,目標,,
284,,,,,5,経営,,
285,,,,,5,合計,,
286,,,,,5,立証,,
287,,,,,5,法律案,,
288,,,,,5,何回,,
289,,,,,5,経済制裁,,
290,,,,,5,在外公館,,
291,,,,,5,結論,,
292,,,,,5,協定,,
293,,,,,5,部隊,,
294,,,,,5,他方,,
295,,,,,5,沖縄,,
296,,,,,5,現状,,
297,,,,,5,限り,,
298,,,,,5,民進党,,
299,,,,,5,介護報酬,,
300,,,,,5,不断,,
301,,,,,5,変更,,
302,,,,,5,現役,,
303,,,,,5,介護保険,,
304,,,,,5,高齢者,,
305,,,,,5,創設,,
306,,,,,5,看護師,,
307,,,,,5,残余,,
308,,,,,5,拍手,,
309,,,,,5,国務大臣,,
310,,,,,5,登壇,,
311,,,,,5,治安,,
312,,,,,5,競技大会,,
313,,,,,4,喫緊,,
314,,,,,4,第一次,,
315,,,,,4,解釈,,
316,,,,,4,オプション,,
317,,,,,4,払拭,,
318,,,,,4,そのもの,,
319,,,,,4,中身,,
320,,,,,4,利益,,
321,,,,,4,資金源,,
322,,,,,4,本来,,
323,,,,,4,外務大臣,,
324,,,,,4,国際法,,
325,,,,,4,財産,,
326,,,,,4,議定書,,
327,,,,,4,規定,,
328,,,,,4,核兵器,,
329,,,,,4,言及,,
330,,,,,4,以外,,
331,,,,,4,必要性,,
332,,,,,4,責務,,
333,,,,,4,外国,,
334,,,,,4,一部,,
335,,,,,4,予定,,
336,,,,,4,ドイツ,,
337,,,,,4,公開,,
338,,,,,4,忍耐,,
339,,,,,4,自制,,
340,,,,,4,お話,,
341,,,,,4,運用,,
342,,,,,4,保護,,
343,,,,,4,拉致被害者,,
344,,,,,4,ネットワーク,,
345,,,,,4,最大限,,
346,,,,,4,路線,,
347,,,,,4,成長,,
348,,,,,4,脱却,,
349,,,,,4,水準,,
350,,,,,4,収入,,
351,,,,,4,社会保障,,
352,,,,,4,黒字化,,
353,,,,,4,雇用,,
354,,,,,4,毎年,,
355,,,,,4,細部,,
356,,,,,4,大切,,
357,,,,,4,決算委員会,,
358,,,,,4,意見,,
359,,,,,4,一般人,,
360,,,,,4,ショック,,
361,,,,,4,国際秩序,,
362,,,,,4,ドナルド・トランプ,,
363,,,,,4,シリア軍,,
364,,,,,4,援助,,
365,,,,,4,貧困,,
366,,,,,4,改革,,
367,,,,,4,JR北海道,,
368,,,,,4,JR四国,,
369,,,,,4,法務大臣,,
370,,,,,4,情報,,
371,,,,,4,共有,,
372,,,,,4,同様,,
373,,,,,4,国会審議,,
374,,,,,4,過程,,
375,,,,,4,呼称,,
376,,,,,4,罰則,,
377,,,,,4,典型,,
378,,,,,4,宮本,,
379,,,,,4,姿勢,,
380,,,,,4,共産党,,
381,,,,,4,戦争,,
382,,,,,4,経緯,,
383,,,,,4,現実,,
384,,,,,4,自民党,,
385,,,,,4,始め,,
386,,,,,4,日本政府,,
387,,,,,4,閣議決定,,
388,,,,,4,具体的,,
389,,,,,4,原則,,
390,,,,,4,日米同盟,,
391,,,,,4,総合,,
392,,,,,4,世代,,
393,,,,,4,負担軽減,,
394,,,,,4,全力,,
395,,,,,4,作成,,
396,,,,,4,工事,,
397,,,,,4,指導,,
398,,,,,4,対象者,,
399,,,,,4,自公政権,,
400,,,,,4,平均,,
401,,,,,4,井坂,,
402,,,,,4,経済状況,,
403,,,,,4,利用者,,
404,,,,,4,お願い,,
405,,,,,4,正規雇用,,
406,,,,,4,自立,,
407,,,,,4,国家試験,,
408,,,,,4,開示,,
409,,,,,4,録音,,
410,,,,,4,録画,,
411,,,,,3,極め手,,
412,,,,,3,収益,,
413,,,,,3,一年,,
414,,,,,3,理由,,
415,,,,,3,悪化,,
416,,,,,3,その間,,
417,,,,,3,基盤,,
418,,,,,3,当初,,
419,,,,,3,やじ,,
420,,,,,3,証明,,
421,,,,,3,紹介,,
422,,,,,3,文脈,,
423,,,,,3,正確,,
424,,,,,3,確認,,
425,,,,,3,資金,,
426,,,,,3,実務,,
427,,,,,3,追加,,
428,,,,,3,生物,,
429,,,,,3,効果的,,
430,,,,,3,手法,,
431,,,,,3,刑事訴訟法,,
432,,,,,3,証拠,,
433,,,,,3,英国,,
434,,,,,3,現行法,,
435,,,,,3,予備,,
436,,,,,3,種類,,
437,,,,,3,軍事力,,
438,,,,,3,トランプ政権,,
439,,,,,3,選択肢,,
440,,,,,3,テーブル,,
441,,,,,3,即時,,
442,,,,,3,完全,,
443,,,,,3,履行,,
444,,,,,3,主導,,
445,,,,,3,イタリア,,
446,,,,,3,拉致問題,,
447,,,,,3,ミサイル開発,,
448,,,,,3,平和安全法制,,
449,,,,,3,信頼性,,
450,,,,,3,朝鮮半島,,
451,,,,,3,平素,,
452,,,,,3,想定,,
453,,,,,3,敬意,,
454,,,,,3,非常,,
455,,,,,3,地方創生,,
456,,,,,3,増加,,
457,,,,,3,鉄道,,
458,,,,,3,地方,,
459,,,,,3,安倍政権,,
460,,,,,3,再生,,
461,,,,,3,健全,,
462,,,,,3,GDP,,
463,,,,,3,給与,,
464,,,,,3,黒字,,
465,,,,,3,取り組み,,
466,,,,,3,伸び,,
467,,,,,3,与党,,
468,,,,,3,活発,,
469,,,,,3,トランプ大統領,,
470,,,,,3,表明,,
471,,,,,3,機関,,
472,,,,,3,委任,,
473,,,,,3,メカニズム,,
474,,,,,3,外相,,
475,,,,,3,会合,,
476,,,,,3,コミュニケ,,
477,,,,,3,戦後,,
478,,,,,3,お金,,
479,,,,,3,プラス,,
480,,,,,3,留意,,
481,,,,,3,JR貨物,,
482,,,,,3,持続,,
483,,,,,3,体系,,
484,,,,,3,拒否,,
485,,,,,3,要望,,
486,,,,,3,大喝,,
487,,,,,3,共謀,,
488,,,,,3,高さ,,
489,,,,,3,慎重,,
490,,,,,3,犯罪集団,,
491,,,,,3,犯罪組織,,
492,,,,,3,手前,,
493,,,,,3,検挙,,
494,,,,,3,生命,,
495,,,,,3,委員長,,
496,,,,,3,制裁,,
497,,,,,3,アメリカ,,
498,,,,,3,KEDO,,
499,,,,,3,ウラン,,
500,,,,,3,一致,,
501,,,,,3,未来,,
502,,,,,3,展開,,
503,,,,,3,変化,,
504,,,,,3,方向,,
505,,,,,3,米軍,,
506,,,,,3,オバマ大統領,,
507,,,,,3,空爆,,
508,,,,,3,ホームページ,,
509,,,,,3,要請,,
510,,,,,3,ふう,,
511,,,,,3,防衛省,,
512,,,,,3,可否,,
513,,,,,3,中心,,
514,,,,,3,装備,,
515,,,,,3,分担,,
516,,,,,3,緊急時,,
517,,,,,3,迅速,,
518,,,,,3,思い,,
519,,,,,3,移設,,
520,,,,,3,返還,,
521,,,,,3,支持率,,
522,,,,,3,把握,,
523,,,,,3,政令,,
524,,,,,3,引き上げ,,
525,,,,,3,資料,,
526,,,,,3,認知症,,
527,,,,,3,仮定,,
528,,,,,3,施策,,
529,,,,,3,在宅,,
530,,,,,3,強力,,
531,,,,,3,今般,,
532,,,,,3,自立支援,,
533,,,,,3,学習,,
534,,,,,3,今村,,
535,,,,,3,安倍内閣,,
536,,,,,3,廃案,,
537,,,,,3,捜査機関,,
538,,,,,3,金田勝年,,
539,,,,,3,刑事法,,
540,,,,,2,協力関係,,
541,,,,,2,組織的,,
542,,,,,2,規制,,
543,,,,,2,期待,,
544,,,,,2,適正,,
545,,,,,2,静か,,
546,,,,,2,程度,,
547,,,,,2,言葉,,
548,,,,,2,辞書,,
549,,,,,2,宗教法人,,
550,,,,,2,資格,,
551,,,,,2,表現,,
552,,,,,2,テロ集団,,
553,,,,,2,一番,,
554,,,,,2,余り,,
555,,,,,2,局長,,
556,,,,,2,刑事局,,
557,,,,,2,関連,,
558,,,,,2,五つ,,
559,,,,,2,不法,,
560,,,,,2,航空機,,
561,,,,,2,東京条約,,
562,,,,,2,機内,,
563,,,,,2,二つ,,
564,,,,,2,化学,,
565,,,,,2,プラットホーム,,
566,,,,,2,現時点,,
567,,,,,2,優先,,
568,,,,,2,国際協力,,
569,,,,,2,促進,,
570,,,,,2,賛成,,
571,,,,,2,自身,,
572,,,,,2,警察,,
573,,,,,2,法令,,
574,,,,,2,職務,,
575,,,,,2,暴力団,,
576,,,,,2,薬物,,
577,,,,,2,密売,,
578,,,,,2,手続,,
579,,,,,2,機能,,
580,,,,,2,単純,,
581,,,,,2,刑事,,
582,,,,,2,フランス,,
583,,,,,2,義務,,
584,,,,,2,十五日,,
585,,,,,2,軍事パレード,,
586,,,,,2,新型,,
587,,,,,2,推定,,
588,,,,,2,十六日,,
589,,,,,2,誇示,,
590,,,,,2,無視,,
591,,,,,2,首脳会談,,
592,,,,,2,率直,,
593,,,,,2,サミット,,
594,,,,,2,訪問,,
595,,,,,2,アジア,,
596,,,,,2,メンバー,,
597,,,,,2,メッセージ,,
598,,,,,2,働きかけ,,
599,,,,,2,生産,,
600,,,,,2,サリン,,
601,,,,,2,可能性,,
602,,,,,2,きずな,,
603,,,,,2,Ballistic Missile Defense,,
604,,,,,2,通常,,
605,,,,,2,双方,,
606,,,,,2,打撃,,
607,,,,,2,態勢,,
608,,,,,2,邦人,,
609,,,,,2,救出,,
610,,,,,2,避難,,
611,,,,,2,流入,,
612,,,,,2,設置,,
613,,,,,2,関係機関,,
614,,,,,2,四国新幹線,,
615,,,,,2,開業,,
616,,,,,2,以来,,
617,,,,,2,観光,,
618,,,,,2,高位,,
619,,,,,2,発揮,,
620,,,,,2,敦賀,,
621,,,,,2,拡充,,
622,,,,,2,東京,,
623,,,,,2,チャンス,,
624,,,,,2,実質,,
625,,,,,2,過去最高,,
626,,,,,2,三本の矢,,
627,,,,,2,税収,,
628,,,,,2,示し,,
629,,,,,2,分野,,
630,,,,,2,経済成長,,
631,,,,,2,連続,,
632,,,,,2,大切なこと,,
633,,,,,2,債務残高,,
634,,,,,2,所期,,
635,,,,,2,参議院,,
636,,,,,2,重視,,
637,,,,,2,決め,,
638,,,,,2,総理,,
639,,,,,2,カナダ,,
640,,,,,2,豪州,,
641,,,,,2,西側諸国,,
642,,,,,2,トルコ,,
643,,,,,2,ヨルダン,,
644,,,,,2,サウジアラビア,,
645,,,,,2,UAE,,
646,,,,,2,イスラエル,,
647,,,,,2,中東諸国,,
648,,,,,2,コメント,,
649,,,,,2,電話会談,,
650,,,,,2,甚大,,
651,,,,,2,被害,,
652,,,,,2,事実関係,,
653,,,,,2,化学兵器禁止機関,,
654,,,,,2,事案,,
655,,,,,2,石関,,
656,,,,,2,ODA,,
657,,,,,2,資源,,
658,,,,,2,輸入,,
659,,,,,2,豊か,,
660,,,,,2,気持ち,,
661,,,,,2,バランス,,
662,,,,,2,三社,,
663,,,,,2,輸送,,
664,,,,,2,減少,,
665,,,,,2,大量,,
666,,,,,2,基金,,
667,,,,,2,本件,,
668,,,,,2,なんだろう,,
669,,,,,2,法務委員会,,
670,,,,,2,模糊,,
671,,,,,2,批准,,
672,,,,,2,困難,,
673,,,,,2,寄附,,
674,,,,,2,大体,,
675,,,,,2,件数,,
676,,,,,2,運転,,
677,,,,,2,マイナス,,
678,,,,,2,考慮,,
679,,,,,2,等々,,
680,,,,,2,善意,,
681,,,,,2,答え,,
682,,,,,2,大統領,,
683,,,,,2,精製,,
684,,,,,2,昨年末,,
685,,,,,2,直接,,
686,,,,,2,人的,,
687,,,,,2,小規模,,
688,,,,,2,藤田,,
689,,,,,2,議会,,
690,,,,,2,恐縮,,
691,,,,,2,徹底,,
692,,,,,2,一体,,
693,,,,,2,記者会見,,
694,,,,,2,国連決議,,
695,,,,,2,進展,,
696,,,,,2,防衛力,,
697,,,,,2,具体,,
698,,,,,2,敵基地攻撃能力,,
699,,,,,2,依存,,
700,,,,,2,敵基地攻撃,,
701,,,,,2,ミサイル防衛,,
702,,,,,2,着弾,,
703,,,,,2,反撃,,
704,,,,,2,した,,
705,,,,,2,各種,,
706,,,,,2,補給,,
707,,,,,2,他国,,
708,,,,,2,アジア太平洋地域,,
709,,,,,2,繁栄,,
710,,,,,2,さき,,
711,,,,,2,大戦,,
712,,,,,2,万人,,
713,,,,,2,歴史,,
714,,,,,2,苦難,,
715,,,,,2,基地,,
716,,,,,2,方針,,
717,,,,,2,交渉,,
718,,,,,2,空中給油機,,
719,,,,,2,補足,,
720,,,,,2,自然環境,,
721,,,,,2,配慮,,
722,,,,,2,環境保全,,
723,,,,,2,影響,,
724,,,,,2,専門家,,
725,,,,,2,助言,,
726,,,,,2,場所,,
727,,,,,2,世論調査,,
728,,,,,2,質疑,,
729,,,,,2,改正案,,
730,,,,,2,貴重,,
731,,,,,2,柚木,,
732,,,,,2,上昇,,
733,,,,,2,八月,,
734,,,,,2,前後,,
735,,,,,2,受給者,,
736,,,,,2,伸び率,,
737,,,,,2,回数,,
738,,,,,2,傾向,,
739,,,,,2,顕著,,
740,,,,,2,基準,,
741,,,,,2,分析,,
742,,,,,2,自殺,,
743,,,,,2,認知,,
744,,,,,2,オレンジプラン,,
745,,,,,2,内閣,,
746,,,,,2,一丸,,
747,,,,,2,介護離職,,
748,,,,,2,待遇,,
749,,,,,2,民主党政権,,
750,,,,,2,月額,,
751,,,,,2,地域包括ケアシステム,,
752,,,,,2,効率,,
753,,,,,2,賃金,,
754,,,,,2,全般,,
755,,,,,2,将来,,
756,,,,,2,三百,,
757,,,,,2,四十万,,
758,,,,,2,塩崎,,
759,,,,,2,受け手,,
760,,,,,2,設定,,
761,,,,,2,税金,,
762,,,,,2,消費税,,
763,,,,,2,回復,,
764,,,,,2,過去,,
765,,,,,2,トレンド,,
766,,,,,2,仕事,,
767,,,,,2,介護福祉士,,
768,,,,,2,活用,,
769,,,,,2,状態,,
770,,,,,2,在宅医療,,
771,,,,,2,軸足,,
772,,,,,2,サポート,,
773,,,,,2,その他,,
774,,,,,2,審議会,,
775,,,,,2,工程表,,
776,,,,,2,PA,,
777,,,,,2,ラーニング,,
778,,,,,2,枠組み,,
779,,,,,2,岸田文雄,,
780,,,,,2,被災者,,
781,,,,,2,復興,,
782,,,,,2,真摯,,
783,,,,,2,順序,,
784,,,,,2,性犯罪,,
785,,,,,2,一方,,
786,,,,,2,与野党,,
787,,,,,2,修正案,,
788,,,,,2,良好,,
789,,,,,2,逃亡,,
790,,,,,2,嫌疑,,
791,,,,,2,常時,,
792,,,,,2,動静,,
793,,,,,2,憲法,,
794,,,,,2,違反,,
795,,,,,2,戦略,,
796,,,,,2,誠実,,
797,,,,,2,松浪健太,,
798,,,,,2,取り調べ,,
799,,,,,2,裁判員制度,,
800,,,,,1,連結,,
801,,,,,1,備え,,
802,,,,,1,二次,,
803,,,,,1,第三次,,
804,,,,,1,政治,,
805,,,,,1,体調,,
806,,,,,1,経過,,
807,,,,,1,予算委員会,,
808,,,,,1,引用,,
809,,,,,1,印象,,
810,,,,,1,適用,,
811,,,,,1,捜査対象,,
812,,,,,1,適用範囲,,
813,,,,,1,御存じ,,
814,,,,,1,内科,,
815,,,,,1,当たり前,,
816,,,,,1,宮崎,,
817,,,,,1,オウム真理教,,
818,,,,,1,東京都,,
819,,,,,1,認定,,
820,,,,,1,途中,,
821,,,,,1,一変,,
822,,,,,1,間違い,,
823,,,,,1,私自身,,
824,,,,,1,苦笑,,
825,,,,,1,失礼,,
826,,,,,1,笑い,,
827,,,,,1,解説,,
828,,,,,1,なりわい,,
829,,,,,1,生計,,
830,,,,,1,専門的,,
831,,,,,1,獲得,,
832,,,,,1,合体,,
833,,,,,1,簡単,,
834,,,,,1,論理,,
835,,,,,1,お返し,,
836,,,,,1,内議,,
837,,,,,1,志摩線,,
838,,,,,1,有権,,
839,,,,,1,実り,,
840,,,,,1,ルール,,
841,,,,,1,質問者,,
842,,,,,1,民間,,
843,,,,,1,航空,,
844,,,,,1,北京条約,,
845,,,,,1,殺傷,,
846,,,,,1,損壊,,
847,,,,,1,奪取,,
848,,,,,1,北京議定書,,
849,,,,,1,ハイジャック,,
850,,,,,1,教唆,,
851,,,,,1,取り締まり,,
852,,,,,1,保安官,,
853,,,,,1,海洋航行不法行為防止条約,,
854,,,,,1,船舶,,
855,,,,,1,大陸棚,,
856,,,,,1,不法行為,,
857,,,,,1,議定,,
858,,,,,1,固定,,
859,,,,,1,過半数,,
860,,,,,1,済み,,
861,,,,,1,少数,,
862,,,,,1,国連総会,,
863,,,,,1,コンセンサス,,
864,,,,,1,採択,,
865,,,,,1,十二月,,
866,,,,,1,関連性,,
867,,,,,1,闘い,,
868,,,,,1,急務,,
869,,,,,1,伺い,,
870,,,,,1,いやいや,,
871,,,,,1,一般論,,
872,,,,,1,トラブル,,
873,,,,,1,公共,,
874,,,,,1,秩序,,
875,,,,,1,遂行,,
876,,,,,1,振り込め詐欺,,
877,,,,,1,市民団体,,
878,,,,,1,刑事訴訟,,
879,,,,,1,刑事政策,,
880,,,,,1,個々,,
881,,,,,1,相違,,
882,,,,,1,適当,,
883,,,,,1,刑事手続,,
884,,,,,1,参考,,
885,,,,,1,実情,,
886,,,,,1,通常国会,,
887,,,,,1,収集,,
888,,,,,1,訴追,,
889,,,,,1,免責,,
890,,,,,1,それら,,
891,,,,,1,施行,,
892,,,,,1,通信傍受,,
893,,,,,1,法改正,,
894,,,,,1,6月17日,,
895,,,,,1,不明,,
896,,,,,1,未遂,,
897,,,,,1,既遂,,
898,,,,,1,ノルウェー,,
899,,,,,1,ブルガリア,,
900,,,,,1,法制,,
901,,,,,1,存在,,
902,,,,,1,陰謀,,
903,,,,,1,客観,,
904,,,,,1,不正,,
905,,,,,1,情報共有,,
906,,,,,1,日韓,,
907,,,,,1,四月,,
908,,,,,1,下旬,,
909,,,,,1,プーチン大統領,,
910,,,,,1,意見交換,,
911,,,,,1,建設,,
912,,,,,1,五月,,
913,,,,,1,タオルミーナ,,
914,,,,,1,首相,,
915,,,,,1,唯一,,
916,,,,,1,安倍さん,,
917,,,,,1,リード,,
918,,,,,1,断固,,
919,,,,,1,発出,,
920,,,,,1,核問題,,
921,,,,,1,日々,,
922,,,,,1,複数,,
923,,,,,1,搭載,,
924,,,,,1,強固,,
925,,,,,1,艦艇,,
926,,,,,1,防護,,
927,,,,,1,日米共同声明,,
928,,,,,1,戦力,,
929,,,,,1,防衛,,
930,,,,,1,明記,,
931,,,,,1,現下,,
932,,,,,1,高度,,
933,,,,,1,警戒監視,,
934,,,,,1,在留邦人,,
935,,,,,1,退避,,
936,,,,,1,在外邦人,,
937,,,,,1,半島有事,,
938,,,,,1,情報提供,,
939,,,,,1,安全確保,,
940,,,,,1,依頼,,
941,,,,,1,上陸,,
942,,,,,1,収容施設,,
943,,,,,1,運営,,
944,,,,,1,庇護,,
945,,,,,1,スクリーニング,,
946,,,,,1,一連,,
947,,,,,1,安心,,
948,,,,,1,瀬戸,,
949,,,,,1,発展,,
950,,,,,1,安全性,,
951,,,,,1,交通機関,,
952,,,,,1,ビジネス,,
953,,,,,1,九州新幹線,,
954,,,,,1,北陸新幹線,,
955,,,,,1,北海道新幹線,,
956,,,,,1,鹿児島,,
957,,,,,1,金沢,,
958,,,,,1,函館,,
959,,,,,1,沿線,,
960,,,,,1,大幅,,
961,,,,,1,活力,,
962,,,,,1,利便性,,
963,,,,,1,整備新幹線,,
964,,,,,1,札幌,,
965,,,,,1,長崎,,
966,,,,,1,大阪間,,
967,,,,,1,確実,,
968,,,,,1,めど,,
969,,,,,1,さら,,
970,,,,,1,基本計画,,
971,,,,,1,幹線,,
972,,,,,1,国土交通省,,
973,,,,,1,リニア,,
974,,,,,1,高速鉄道,,
975,,,,,1,大阪,,
976,,,,,1,名古屋,,
977,,,,,1,ハブ,,
978,,,,,1,日本全国,,
979,,,,,1,回廊,,
980,,,,,1,全国,,
981,,,,,1,経済圏,,
982,,,,,1,統合,,
983,,,,,1,名目,,
984,,,,,1,グラフ,,
985,,,,,1,租税,,
986,,,,,1,社会保険料,,
987,,,,,1,社会保険,,
988,,,,,1,毀損,,
989,,,,,1,強引,,
990,,,,,1,半分,,
991,,,,,1,瞬間,,
992,,,,,1,がたがた,,
993,,,,,1,もく,,
994,,,,,1,あみ,,
995,,,,,1,本年度,,
996,,,,,1,小泉政権,,
997,,,,,1,成果,,
998,,,,,1,歳出,,
999,,,,,1,削減,,
1000,,,,,1,引き下げ,,
1001,,,,,1,執行,,
1002,,,,,1,下等,,
1003,,,,,1,決算書,,
1004,,,,,1,日程,,
1005,,,,,1,進め方,,
1006,,,,,1,反対,,
1007,,,,,1,反省,,
1008,,,,,1,思惑,,
1009,,,,,1,技術,,
1010,,,,,1,各省,,
1011,,,,,1,役所,,
1012,,,,,1,緊張,,
1013,,,,,1,閣僚,,
1014,,,,,1,見地,,
1015,,,,,1,意義,,
1016,,,,,1,後藤田,,
1017,,,,,1,筆頭,,
1018,,,,,1,電話,,
1019,,,,,1,通報,,
1020,,,,,1,下問,,
1021,,,,,1,レベル,,
1022,,,,,1,首脳,,
1023,,,,,1,外相会談,,
1024,,,,,1,女性,,
1025,,,,,1,子供,,
1026,,,,,1,無実,,
1027,,,,,1,市民,,
1028,,,,,1,死傷,,
1029,,,,,1,日本側,,
1030,,,,,1,地元,,
1031,,,,,1,ミニ,,
1032,,,,,1,集会,,
1033,,,,,1,先進国,,
1034,,,,,1,国民総所得,,
1035,,,,,1,支出,,
1036,,,,,1,決定,,
1037,,,,,1,ミレニアム開発目標,,
1038,,,,,1,持続可能な開発目標,,
1039,,,,,1,追求,,
1040,,,,,1,コミット,,
1041,,,,,1,一員,,
1042,,,,,1,感染症,,
1043,,,,,1,航路,,
1044,,,,,1,資源国,,
1045,,,,,1,名神高速道路,,
1046,,,,,1,黒四ダム,,
1047,,,,,1,世界銀行,,
1048,,,,,1,享受,,
1049,,,,,1,無償,,
1050,,,,,1,借款,,
1051,,,,,1,貸し,,
1052,,,,,1,棒引き,,
1053,,,,,1,借金,,
1054,,,,,1,産業,,
1055,,,,,1,得手,,
1056,,,,,1,日本国民,,
1057,,,,,1,途上国,,
1058,,,,,1,先生,,
1059,,,,,1,国鉄,,
1060,,,,,1,分割,,
1061,,,,,1,民営化,,
1062,,,,,1,効率的,,
1063,,,,,1,快適性,,
1064,,,,,1,格段,,
1065,,,,,1,JR,,
1066,,,,,1,本州,,
1067,,,,,1,JR九州,,
1068,,,,,1,完全民営化,,
1069,,,,,1,上場,,
1070,,,,,1,計上,,
